Customer ID,Cluster,Cluster_Name
18063,3,Inactive
18064,3,Inactive
18065,0,Standard
18066,3,Inactive
18067,1,Emerging
18068,1,Emerging
18069,0,Standard
18070,1,Emerging
18071,3,Inactive
18072,1,Emerging
18073,1,Emerging
18074,1,Emerging
18075,0,Standard
18076,1,Emerging
18077,0,Standard
18078,3,Inactive
18079,3,Inactive
18080,3,Inactive
18081,1,Emerging
18082,1,Emerging
18083,1,Emerging
18084,3,Inactive
18085,3,Inactive
18086,1,Emerging
18087,3,Inactive
18088,1,Emerging
18089,1,Emerging
18090,1,Emerging
18091,1,Emerging
18092,3,Inactive
18093,3,Inactive
18094,3,Inactive
18095,1,Emerging
18096,0,Standard
18097,3,Inactive
18098,1,Emerging
18099,1,Emerging
18100,1,Emerging
18101,3,Inactive
18102,4,Frequent
18103,1,Emerging
18104,1,Emerging
18105,1,Emerging
18106,3,Inactive
18107,1,Emerging
18108,3,Inactive
18109,0,Standard
18110,3,Inactive
18111,1,Emerging
18112,3,Inactive
18113,1,Emerging
18114,1,Emerging
18115,1,Emerging
18116,0,Standard
18117,1,Emerging
18118,0,Standard
18119,1,Emerging
18120,1,Emerging
18121,1,Emerging
18122,3,Inactive
18123,3,Inactive
18124,1,Emerging
18125,3,Inactive
18126,1,Emerging
18127,3,Inactive
18128,1,Emerging
18129,1,Emerging
18130,1,Emerging
18131,1,Emerging
18132,1,Emerging
18133,1,Emerging
18134,1,Emerging
18135,3,Inactive
18136,3,Inactive
18137,1,Emerging
18138,1,Emerging
18139,1,Emerging
18140,1,Emerging
18141,1,Emerging
18142,1,Emerging
18143,1,Emerging
18144,3,Inactive
18145,0,Standard
18146,1,Emerging
18147,1,Emerging
18148,1,Emerging
18149,3,Inactive
18150,3,Inactive
18151,3,Inactive
18152,1,Emerging
18153,1,Emerging
18154,3,Inactive
18155,3,Inactive
18156,3,Inactive
18157,1,Emerging
18158,1,Emerging
18159,1,Emerging
18160,3,Inactive
18161,3,Inactive
18162,1,Emerging
18163,1,Emerging
18164,1,Emerging
18165,1,Emerging
18166,1,Emerging
18167,1,Emerging
18168,0,Standard
18169,1,Emerging
18170,3,Inactive
18171,3,Inactive
18172,0,Standard
18173,3,Inactive
18174,3,Inactive
18175,1,Emerging
18176,1,Emerging
18177,3,Inactive
18178,0,Standard
18179,3,Inactive
18180,1,Emerging
18181,3,Inactive
18182,1,Emerging
18183,1,Emerging
18184,1,Emerging
18185,1,Emerging
18186,1,Emerging
18187,1,Emerging
18188,3,Inactive
18189,3,Inactive
18190,3,Inactive
18191,3,Inactive
18192,1,Emerging
18193,3,Inactive
18194,3,Inactive
18195,1,Emerging
18196,3,Inactive
18197,1,Emerging
18198,3,Inactive
18199,1,Emerging
18200,1,Emerging
18201,1,Emerging
18202,1,Emerging
18203,3,Inactive
18204,1,Emerging
18205,1,Emerging
18206,1,Emerging
18207,1,Emerging
18208,1,Emerging
18209,1,Emerging
18210,3,Inactive
18211,3,Inactive
18212,3,Inactive
18213,1,Emerging
18214,1,Emerging
18215,3,Inactive
18216,1,Emerging
18217,3,Inactive
18218,3,Inactive
18219,3,Inactive
18220,3,Inactive
18221,3,Inactive
18222,1,Emerging
18223,0,Standard
18224,1,Emerging
18225,0,Standard
18226,0,Standard
18227,3,Inactive
18228,1,Emerging
18229,0,Standard
18230,3,Inactive
18231,0,Standard
18232,1,Emerging
18233,1,Emerging
18234,1,Emerging
18235,1,Emerging
18236,3,Inactive
18237,1,Emerging
18238,1,Emerging
18239,1,Emerging
18240,1,Emerging
18241,3,Inactive
18242,3,Inactive
18243,1,Emerging
18244,1,Emerging
18245,0,Standard
18246,3,Inactive
18247,1,Emerging
18248,1,Emerging
18249,1,Emerging
18250,1,Emerging
18251,3,Inactive
18252,3,Inactive
18253,1,Emerging
18254,1,Emerging
18255,3,Inactive
18256,1,Emerging
18257,0,Standard
18258,1,Emerging
18259,3,Inactive
18260,0,Standard
18261,1,Emerging
18262,3,Inactive
18263,3,Inactive
18264,1,Emerging
18265,1,Emerging
18266,1,Emerging
18267,1,Emerging
18268,3,Inactive
18269,1,Emerging
18270,3,Inactive
18271,1,Emerging
18272,3,Inactive
18273,3,Inactive
18274,1,Emerging
18275,1,Emerging
18276,3,Inactive
18277,3,Inactive
18278,3,Inactive
18279,1,Emerging
18280,1,Emerging
18281,3,Inactive
18282,1,Emerging
18283,0,Standard
18284,1,Emerging
18285,1,Emerging
18286,3,Inactive
18287,3,Inactive
