Customer ID,Recency,Frequency,Monetary_Total,Monetary_Avg,Monetary_Std,Transaction_Count,R_Score,F_Score,M_Score,RFM_Segment,Rule_Segment,FirstPurchaseDate,LastPurchaseDate,CustomerLifespan_Days,UniqueProdCategories,Country,MaxTransactionAmount,AvgDaysBetweenPurchases
12506,232,1,73.5,3.1956521739130435,2.086586656124731,23,2,1,1,211,Dormant,2011-04-21 08:54:00,2011-04-21 08:54:00,0,23,France,7.95,0.0
12507,133,4,1844.06,37.633877551020404,42.487377675430785,49,3,3,4,334,Standard,2010-05-04 09:23:00,2011-07-28 17:09:00,450,46,Spain,208.8,112.5
12508,25,2,398.27,5.772028985507246,4.446343368666961,69,4,2,2,422,Standard,2011-11-10 16:27:00,2011-11-13 15:37:00,2,57,France,20.23,1.0
12509,283,1,176.5,25.214285714285715,18.9161684431977,7,2,1,1,211,Dormant,2011-02-28 14:45:00,2011-02-28 14:45:00,0,7,France,49.5,0.0
12510,142,9,5178.02,35.71048275862069,91.0422485590179,145,3,5,5,355,Standard,2009-12-04 13:47:00,2011-07-20 10:15:00,592,94,Spain,975.11,65.77777777777777
12511,428,1,3084.02,16.231684210526314,7.689958085027827,190,1,1,5,115,At_Risk_HighValue,2010-10-07 10:39:00,2010-10-07 10:39:00,0,190,Greece,88.80000000000001,0.0
12512,65,2,138.03,4.059705882352941,2.8716329271773575,34,3,2,1,321,Standard,2011-10-04 14:53:00,2011-10-04 14:55:00,0,31,Israel,10.5,0.0
12513,112,1,612.29,17.494,9.986948600695868,35,3,1,2,312,Standard,2011-08-19 10:51:00,2011-08-19 10:51:00,0,35,France,54.0,0.0
12514,266,2,1597.76,19.02095238095238,13.268638958270511,84,2,2,4,224,Dormant,2010-03-08 12:18:00,2011-03-17 16:38:00,374,76,Italy,101.88,187.0
12515,352,1,383.7,23.98125,22.111873695671594,16,2,1,2,212,Dormant,2010-12-21 15:43:00,2010-12-21 15:43:00,0,16,Italy,105.0,0.0
12516,77,4,2648.62,35.792162162162164,30.087925001193632,74,3,3,4,334,Standard,2010-04-19 14:14:00,2011-09-23 09:13:00,521,49,Germany,180.0,130.25
12517,27,5,2502.84,8.812816901408452,8.341167975955502,284,4,4,4,444,Champions,2011-06-02 15:13:00,2011-11-11 14:04:00,161,232,Germany,90.0,32.2
12518,0,5,2056.89,16.58782258064516,8.975297314683546,124,5,4,4,544,Champions,2011-08-21 13:18:00,2011-12-09 10:13:00,109,84,Germany,54.0,21.8
12519,63,2,726.54,18.1635,8.706306452869786,40,3,2,3,323,Standard,2010-08-20 08:21:00,2011-10-07 09:26:00,413,34,Germany,54.0,206.5
12520,78,5,2634.26,17.330657894736845,11.726679982218656,152,3,4,4,344,Standard,2011-03-11 11:35:00,2011-09-21 15:23:00,194,121,Germany,90.0,38.8
12521,142,1,599.68,15.781052631578946,8.921051867890215,38,3,1,2,312,Standard,2011-07-20 10:51:00,2011-07-20 10:51:00,0,38,Germany,54.0,0.0
12522,38,2,192.72,16.06,4.292248827829067,12,4,2,1,421,Standard,2011-10-19 14:41:00,2011-10-31 15:30:00,12,11,Germany,20.0,6.0
12523,18,23,4372.15,17.488599999999998,7.97487404943913,250,5,5,5,555,Champions,2009-12-07 13:46:00,2011-11-20 12:55:00,712,176,France,90.0,30.956521739130434
12524,8,17,11126.11,46.35879166666667,52.477160840034905,240,5,5,5,555,Champions,2010-02-08 14:41:00,2011-11-30 15:31:00,660,157,Germany,367.2,38.8235294117647
12525,497,3,973.73,16.228833333333334,10.667118031145783,60,1,3,3,133,Standard,2010-03-02 14:01:00,2010-07-29 16:08:00,149,56,France,90.0,49.666666666666664
12526,0,3,1316.66,18.54450704225352,8.519842518452757,71,5,3,4,534,Loyal,2011-09-06 14:19:00,2011-12-09 12:09:00,93,64,Germany,72.0,31.0
12527,81,5,735.51,22.9846875,18.552842228022726,32,3,4,3,343,Standard,2010-06-28 15:37:00,2011-09-19 11:55:00,447,26,Germany,85.0,89.4
12528,8,6,1933.48,21.01608695652174,12.022408286335333,92,5,4,4,544,Champions,2011-01-31 09:05:00,2011-11-30 14:40:00,303,50,Germany,59.400000000000006,50.5
12529,527,1,316.48,15.07047619047619,3.985154295871712,21,1,1,2,112,Dormant,2010-06-29 13:10:00,2010-06-29 13:10:00,0,21,France,22.5,0.0
12530,59,9,3759.26,23.792784810126584,19.979846338532244,158,3,5,5,355,Standard,2010-03-07 14:37:00,2011-10-11 12:34:00,582,94,Germany,165.0,64.66666666666667
12531,14,2,1933.2,15.222047244094489,14.5892425219005,127,5,2,4,524,Standard,2010-01-22 14:17:00,2011-11-25 11:12:00,671,126,Germany,162.0,335.5
12532,29,1,349.83000000000004,21.864375000000003,9.539831562978458,16,4,1,2,412,Standard,2011-11-09 13:47:00,2011-11-09 13:47:00,0,16,France,45.0,0.0
12533,627,2,1367.89,18.998472222222222,13.396626615505632,72,1,2,4,124,Dormant,2009-12-01 11:50:00,2010-03-22 10:56:00,110,63,Germany,108.0,55.0
12534,130,1,1089.18,17.28857142857143,13.107948691309758,63,3,1,3,313,Standard,2011-08-01 10:26:00,2011-08-01 10:26:00,0,63,Germany,108.0,0.0
12535,91,2,716.35,21.069117647058825,8.924090775398799,34,3,2,3,323,Standard,2011-06-06 12:47:00,2011-09-09 08:48:00,94,28,France,44.55,47.0
12536,42,3,12601.830000000002,48.282873563218395,362.18342853366886,261,4,3,5,435,Loyal,2011-10-11 14:52:00,2011-10-27 14:20:00,15,260,France,4161.06,5.0
12537,408,1,732.94,17.04511627906977,16.83166635387186,43,2,1,3,213,Dormant,2010-10-27 08:36:00,2010-10-27 08:36:00,0,43,Sweden,120.0,0.0
12538,28,2,640.45,18.836764705882356,9.736164922468419,34,4,2,3,423,Standard,2010-11-26 13:02:00,2011-11-10 17:16:00,349,33,Spain,52.2,174.5
12539,21,7,11214.75,22.251488095238095,18.04113598535317,504,4,4,5,445,Champions,2009-12-23 13:00:00,2011-11-17 13:30:00,694,276,Spain,178.5,99.14285714285714
12540,19,33,22254.49,28.864448767833984,28.531575446432825,771,4,5,5,455,Champions,2009-12-07 16:56:00,2011-11-20 11:31:00,712,354,Spain,232.0,21.575757575757574
12541,29,3,981.18,18.868846153846153,12.460669363861442,52,4,3,3,433,Loyal,2011-03-04 09:32:00,2011-11-10 10:40:00,251,46,Spain,84.0,83.66666666666667
12542,483,2,481.88,12.355897435897436,5.469005835735509,39,1,2,2,122,Dormant,2010-03-09 16:26:00,2010-08-12 19:12:00,156,39,Spain,23.4,78.0
12543,447,1,980.25,22.796511627906977,21.756368513032264,43,1,1,3,113,Dormant,2010-09-17 15:51:00,2010-09-17 15:51:00,0,43,Spain,140.0,0.0
12544,35,1,372.7,19.61578947368421,10.293882927787461,19,4,1,2,412,Standard,2011-11-03 16:15:00,2011-11-03 16:15:00,0,19,Spain,56.0,0.0
12545,74,2,1000.39,20.0078,14.49607340078051,50,3,2,3,323,Standard,2011-03-25 12:04:00,2011-09-25 13:39:00,184,42,Spain,84.0,92.0
12546,46,2,1161.5,16.833333333333332,10.423762822155396,69,4,2,3,423,Standard,2011-09-23 09:44:00,2011-10-24 12:09:00,31,59,Spain,84.0,15.5
12547,197,3,383.58,18.265714285714285,7.777704398746827,21,2,3,2,232,Standard,2010-07-27 13:55:00,2011-05-26 12:38:00,302,13,Spain,30.6,100.66666666666667
12548,165,1,95.19999999999999,19.04,5.1154667431232514,5,3,1,1,311,Standard,2011-06-26 15:35:00,2011-06-26 15:35:00,0,5,Spain,28.0,0.0
12549,575,6,1575.68,32.15673469387755,44.38845835292075,49,1,4,4,144,Standard,2010-01-11 12:29:00,2010-05-13 12:05:00,121,38,USA,302.40000000000003,20.166666666666668
12550,78,1,964.83,16.92684210526316,17.690194838414094,57,3,1,3,313,Standard,2011-09-21 14:35:00,2011-09-21 14:35:00,0,57,Spain,140.0,0.0
12551,357,1,168.0,16.8,3.1989581637360205,10,2,1,1,211,Dormant,2010-12-17 11:23:00,2010-12-17 11:23:00,0,10,Spain,19.5,0.0
12552,38,2,437.82,21.891,23.762512249782276,20,4,2,2,422,Standard,2011-10-31 12:11:00,2011-11-01 10:02:00,0,20,Italy,120.0,0.0
12553,7,12,4608.75,19.36449579831933,11.774866942639305,238,5,5,5,555,Champions,2010-10-12 13:35:00,2011-12-01 16:38:00,415,109,France,108.0,34.583333333333336
12554,448,1,468.5,18.01923076923077,14.524496252352966,26,1,1,2,112,Dormant,2010-09-17 12:29:00,2010-09-17 12:29:00,0,26,Spain,84.0,0.0
12555,681,1,129.23,129.23,0.0,1,1,1,1,111,Dormant,2010-01-26 16:26:00,2010-01-26 16:26:00,0,1,Spain,129.23,0.0
12556,49,2,603.71,4.989338842975207,3.8508279922498896,121,4,2,2,422,Standard,2011-07-11 13:35:00,2011-10-20 13:06:00,100,100,Spain,23.6,50.0
12557,15,8,18716.14,322.69206896551725,387.1503933522957,58,5,4,5,545,Champions,2009-12-17 10:39:00,2011-11-23 16:59:00,706,15,Spain,1350.0,88.25
12558,7,1,269.96,24.54181818181818,22.013082391242627,11,5,1,1,511,Standard,2011-12-02 10:41:00,2011-12-02 10:41:00,0,11,USA,74.88,0.0
12559,310,2,561.71,26.74809523809524,24.540081014342157,21,2,2,2,222,Dormant,2011-01-24 10:12:00,2011-02-02 09:49:00,8,21,Germany,106.2,4.0
12560,4,3,2134.01,20.323904761904764,17.180256921113195,105,5,3,4,534,Loyal,2011-07-19 15:55:00,2011-12-04 13:54:00,137,91,Germany,144.0,45.666666666666664
12561,302,1,238.85,14.928125,4.683017857108812,16,2,1,1,211,Dormant,2011-02-10 11:39:00,2011-02-10 11:39:00,0,16,Germany,23.6,0.0
12562,7,9,4966.92,23.99478260869565,21.700371609410105,207,5,5,5,555,Champions,2010-09-30 13:13:00,2011-12-01 17:20:00,427,113,France,171.84,47.44444444444444
12563,408,1,249.24,19.172307692307694,13.15337355576264,13,2,1,1,211,Dormant,2010-10-27 09:52:00,2010-10-27 09:52:00,0,13,Italy,45.0,0.0
12564,260,1,456.90000000000003,21.75714285714286,8.372563611497462,21,2,1,2,212,Dormant,2011-03-23 14:55:00,2011-03-23 14:55:00,0,21,France,54.0,0.0
12565,288,1,145.92000000000002,16.213333333333335,4.985759721446673,9,2,1,1,211,Dormant,2011-02-24 10:34:00,2011-02-24 10:34:00,0,9,Saudi Arabia,19.8,0.0
12566,85,1,351.65,18.507894736842104,9.859135965605915,19,3,1,2,312,Standard,2011-09-14 14:30:00,2011-09-14 14:30:00,0,19,Germany,54.0,0.0
12567,22,15,13709.86,21.455179968701096,18.19083829974577,639,4,5,5,455,Champions,2010-02-11 10:30:00,2011-11-17 11:02:00,644,365,France,171.8,42.93333333333333
12568,644,1,70.0,14.0,5.291030145444269,5,1,1,1,111,Dormant,2010-03-05 09:15:00,2010-03-05 09:15:00,0,5,Germany,21.3,0.0
12569,1,32,4124.6900000000005,21.93984042553192,14.513757164608462,188,5,5,5,555,Champions,2011-04-01 13:47:00,2011-12-07 16:24:00,250,92,Germany,126.0,7.8125
12570,681,1,77.52,77.52,0.0,1,1,1,1,111,Dormant,2010-01-26 17:28:00,2010-01-26 17:28:00,0,1,Spain,77.52,0.0
12571,39,2,519.61,15.28264705882353,6.172507623041566,34,4,2,2,422,Standard,2011-08-10 12:35:00,2011-10-31 10:19:00,81,31,France,30.0,40.5
12572,8,2,1020.4200000000001,17.007,11.707049057175709,60,5,2,3,523,Standard,2011-10-19 08:20:00,2011-12-01 09:20:00,43,53,Germany,54.0,21.5
12573,226,5,717.41,6.028655462184874,8.4351187712665,119,2,4,3,243,Standard,2010-08-31 17:25:00,2011-04-26 15:52:00,237,107,France,60.84,47.4
12574,315,1,218.45000000000002,19.85909090909091,6.252552206172219,11,2,1,1,211,Dormant,2011-01-28 09:20:00,2011-01-28 09:20:00,0,11,France,36.0,0.0
12575,456,2,622.82,16.39,5.740447764812475,38,1,2,3,123,Dormant,2010-07-01 09:15:00,2010-09-08 13:09:00,69,34,France,36.0,34.5
12576,35,8,2142.7200000000003,15.089577464788734,7.193278765254817,142,4,4,4,444,Champions,2010-07-01 13:46:00,2011-11-04 10:11:00,490,114,Poland,80.0,61.25
12577,34,8,1653.75,5.4759933774834435,6.3426509261286075,302,4,4,4,444,Champions,2009-12-03 19:31:00,2011-11-04 13:24:00,700,259,France,40.8,87.5
12578,20,4,4642.45,26.99098837209302,28.06583495996269,172,4,3,5,435,Loyal,2010-09-22 11:19:00,2011-11-18 13:30:00,422,149,Italy,216.0,105.5
12579,77,1,440.42,15.18689655172414,8.532003659938383,29,3,1,2,312,Standard,2011-09-22 17:15:00,2011-09-22 17:15:00,0,29,France,54.0,0.0
12580,246,2,1052.9,18.153448275862072,7.136518771886486,58,2,2,3,223,Dormant,2010-05-12 11:45:00,2011-04-07 10:24:00,329,52,Germany,54.0,164.5
12581,39,1,197.71,13.180666666666667,3.775621929216557,15,4,1,1,411,Standard,2011-10-31 08:56:00,2011-10-31 08:56:00,0,15,Germany,19.8,0.0
12582,238,4,1980.4,19.22718446601942,18.234646424604577,103,2,3,4,234,Standard,2010-05-11 09:55:00,2011-04-15 08:45:00,338,88,Finland,153.0,84.5
12583,2,27,14447.44,31.003090128755368,21.595520381275726,466,5,5,5,555,Champions,2009-12-06 11:57:00,2011-12-07 08:07:00,730,141,France,166.6,27.037037037037038
12584,3,9,2338.15,24.355729166666666,16.30945833072536,96,5,5,4,554,Champions,2011-03-04 15:15:00,2011-12-06 09:35:00,276,44,Italy,91.8,30.666666666666668
12585,233,2,2040.1,23.44942528735632,22.168976141315973,87,2,2,4,224,Dormant,2010-12-23 12:58:00,2011-04-19 13:39:00,117,77,Germany,138.24,58.5
12586,16,4,2062.67,21.943297872340427,16.54174669225557,94,5,3,4,534,Loyal,2009-12-16 13:15:00,2011-11-22 16:24:00,706,82,Italy,119.6,176.5
12587,7,1,144.0,36.0,10.161364737737413,4,5,1,1,511,Standard,2011-12-02 12:47:00,2011-12-02 12:47:00,0,4,Finland,41.6,0.0
12588,38,4,958.78,20.84304347826087,14.651714479816608,46,4,3,3,433,Loyal,2010-04-21 12:22:00,2011-10-31 15:01:00,558,31,Finland,80.0,139.5
12589,28,8,4695.66,26.087,78.73676678314703,180,4,4,5,445,Champions,2010-01-19 12:26:00,2011-11-11 10:19:00,660,121,France,1055.75,82.5
12590,210,2,9864.26,145.06264705882353,92.92868335397537,68,2,2,5,225,At_Risk_HighValue,2011-05-12 14:46:00,2011-05-12 14:52:00,0,68,Germany,523.0,0.0
12591,316,3,1352.15,19.596376811594205,16.553727851970425,69,2,3,4,234,Standard,2010-10-27 10:42:00,2011-01-26 14:35:00,91,63,Italy,112.0,30.333333333333332
12592,91,5,2582.66,31.88469135802469,82.63185107884279,81,3,4,4,344,Standard,2010-07-08 14:06:00,2011-09-08 15:04:00,427,42,Germany,715.02,85.4
12593,108,3,418.1,19.90952380952381,7.060304863241017,21,3,3,2,332,Standard,2011-05-05 09:29:00,2011-08-23 12:43:00,110,14,France,39.5,36.666666666666664
12594,37,15,5090.110000000001,25.57844221105528,15.144854114414448,199,4,5,5,455,Champions,2010-03-03 13:51:00,2011-11-02 12:20:00,608,78,Italy,85.92,40.53333333333333
12595,504,1,299.02,15.737894736842104,6.3924526495855245,19,1,1,2,112,Dormant,2010-07-23 09:10:00,2010-07-23 09:10:00,0,19,Germany,30.0,0.0
12596,50,2,618.27,22.898888888888887,22.139078629520753,27,4,2,3,423,Standard,2011-04-11 13:22:00,2011-10-19 13:02:00,190,25,Spain,112.0,95.0
12597,18,4,3811.22,18.50106796116505,24.5527987143534,206,5,3,5,535,Loyal,2011-03-16 14:00:00,2011-11-20 13:33:00,248,184,Spain,280.0,62.0
12598,9,11,4534.09,22.01014563106796,14.59049408141012,206,5,5,5,555,Champions,2010-03-01 09:58:00,2011-11-30 12:18:00,639,130,France,108.0,58.09090909090909
12599,28,13,2296.72,17.268571428571427,9.83267443679931,133,4,5,4,454,Champions,2010-05-11 10:42:00,2011-11-10 13:34:00,548,47,France,63.900000000000006,42.15384615384615
12600,28,21,5043.92,38.21151515151515,33.8585666425998,132,4,5,5,455,Champions,2009-12-07 13:37:00,2011-11-11 10:29:00,703,53,Germany,237.6,33.476190476190474
12601,189,6,681.26,20.03705882352941,12.319601658606418,34,2,4,3,243,Standard,2010-10-31 10:57:00,2011-06-03 10:17:00,214,24,Germany,75.60000000000001,35.666666666666664
12602,58,1,153.12,12.76,4.742312439383055,12,4,1,1,411,Standard,2011-10-12 11:22:00,2011-10-12 11:22:00,0,12,France,23.9,0.0
12603,21,1,739.1999999999999,369.59999999999997,344.5024237940859,2,4,1,3,413,Standard,2011-11-18 10:42:00,2011-11-18 10:42:00,0,2,Germany,613.1999999999999,0.0
12604,78,2,254.18,15.88625,6.328255025413142,16,3,2,1,321,Standard,2011-03-23 12:06:00,2011-09-21 14:08:00,182,15,France,30.0,91.0
12605,375,4,1232.95,16.223026315789475,8.504300875790138,76,2,3,3,233,Standard,2010-09-07 14:21:00,2010-11-28 14:18:00,81,63,Germany,39.6,20.25
12606,681,1,21.0,21.0,0.0,1,1,1,1,111,Dormant,2010-01-26 16:23:00,2010-01-26 16:23:00,0,1,Spain,21.0,0.0
12607,59,1,1579.51,15.63871287128713,5.979403091173288,101,3,1,4,314,Standard,2011-10-10 16:06:00,2011-10-10 16:06:00,0,101,USA,39.6,0.0
12608,404,1,415.79,25.986875,39.97519843081874,16,2,1,2,212,Dormant,2010-10-31 10:49:00,2010-10-31 10:49:00,0,16,United Kingdom,162.24,0.0
12609,77,9,3435.86,19.633485714285715,10.267664278402862,175,3,5,5,355,Standard,2009-12-20 13:30:00,2011-09-22 16:34:00,641,129,Germany,90.0,71.22222222222223
12610,22,5,2099.54,19.80698113207547,18.07965561038475,106,4,4,4,444,Champions,2011-08-05 13:52:00,2011-11-17 09:34:00,103,85,Italy,160.0,20.6
12611,51,1,1193.32,18.35876923076923,16.95708263784011,65,4,1,3,413,Standard,2011-10-18 13:12:00,2011-10-18 13:12:00,0,65,Italy,144.0,0.0
12612,73,1,704.04,37.054736842105264,16.82652448712418,19,3,1,3,313,Standard,2011-09-26 15:35:00,2011-09-26 15:35:00,0,19,Germany,62.55,0.0
12613,56,10,6835.07,20.90235474006116,14.246430947607161,327,4,5,5,455,Champions,2009-12-14 13:10:00,2011-10-13 14:59:00,668,218,Germany,126.0,66.8
12614,277,1,315.6,15.780000000000001,2.840700432528643,20,2,1,2,212,Dormant,2011-03-07 10:22:00,2011-03-07 10:22:00,0,20,Germany,22.95,0.0
12615,1,8,5740.9800000000005,21.26288888888889,14.993009864038223,270,5,4,5,545,Champions,2010-03-18 14:09:00,2011-12-07 15:02:00,629,198,France,171.84,78.625
12616,94,3,1131.1,20.946296296296296,11.845335248773464,54,3,3,3,333,Standard,2010-11-16 11:38:00,2011-09-05 15:17:00,293,32,France,63.6,97.66666666666667
12617,28,1,355.53000000000003,8.465,7.629709980742645,42,4,1,2,412,Standard,2011-11-10 14:39:00,2011-11-10 14:39:00,0,39,France,28.9,0.0
12618,21,1,177.31,16.11909090909091,8.464237064904852,11,4,1,1,411,Standard,2011-11-18 11:10:00,2011-11-18 11:10:00,0,11,Italy,40.0,0.0
12619,15,10,3781.38,37.8138,50.22180259729048,100,5,5,5,555,Champions,2010-05-28 12:52:00,2011-11-23 14:52:00,544,55,Germany,389.68,54.4
12620,14,3,1339.41,14.558804347826088,7.175569027080602,92,5,3,4,534,Loyal,2011-05-19 12:10:00,2011-11-25 10:20:00,189,89,France,40.0,63.0
12621,1,35,24775.81,32.176376623376626,41.814255892300196,770,5,5,5,555,Champions,2010-02-09 12:01:00,2011-12-08 11:25:00,666,344,Germany,390.0,19.02857142857143
12622,231,1,180.1,16.37272727272727,4.623276091494193,11,2,1,1,211,Dormant,2011-04-21 16:39:00,2011-04-21 16:39:00,0,11,Germany,25.5,0.0
12623,275,7,3747.84,21.663815028901734,16.673173112518366,173,2,4,5,245,At_Risk_HighValue,2010-01-12 11:45:00,2011-03-08 13:50:00,420,112,Germany,180.0,60.0
12624,105,2,641.13,16.87184210526316,7.714713164962045,38,3,2,3,323,Standard,2011-06-15 12:34:00,2011-08-25 15:04:00,71,36,France,36.0,35.5
12625,211,4,5164.88,28.22338797814208,26.313036431790497,183,2,3,5,235,At_Risk_HighValue,2010-04-22 11:33:00,2011-05-12 09:54:00,384,144,Germany,175.2,96.0
12626,22,9,6620.4800000000005,22.518639455782314,20.06456022399176,294,4,5,5,455,Champions,2011-01-17 11:01:00,2011-11-16 16:06:00,303,232,Germany,144.0,33.666666666666664
12627,10,7,4478.53,19.47186956521739,11.934482442148543,230,5,4,5,545,Champions,2011-07-22 13:59:00,2011-11-29 12:07:00,129,162,Germany,108.0,18.428571428571427
12628,3,3,786.46,19.181951219512197,7.599360900599534,41,5,3,3,533,Loyal,2011-10-06 09:28:00,2011-12-05 13:15:00,60,34,Germany,50.0,20.0
12629,385,2,1558.22,34.62711111111111,51.8788226465474,45,2,2,4,224,Dormant,2010-10-12 16:40:00,2010-11-19 09:18:00,37,40,Sweden,240.0,18.5
12630,9,2,1270.88,19.8575,18.883951614305428,64,5,2,4,524,Standard,2011-10-27 10:41:00,2011-11-30 10:48:00,34,60,Finland,120.0,17.0
12631,56,6,3481.57,19.024972677595628,14.355014817524127,183,4,4,5,445,Champions,2010-01-15 14:50:00,2011-10-13 13:53:00,635,131,Finland,160.0,105.83333333333333
12632,520,2,804.88,22.99657142857143,16.688072870599942,35,1,2,3,123,Dormant,2010-05-24 09:07:00,2010-07-07 09:39:00,44,32,Germany,70.80000000000001,22.0
12633,58,7,5678.16,18.556078431372548,20.46043874776896,306,4,4,5,445,Champions,2010-07-02 11:44:00,2011-10-12 11:40:00,466,220,Germany,214.2,66.57142857142857
12634,535,2,490.0,24.5,25.739422968218268,20,1,2,2,122,Dormant,2010-06-09 15:41:00,2010-06-22 10:05:00,12,20,USA,130.0,6.0
12635,89,4,2930.41,16.37100558659218,11.48455568177689,179,3,3,4,334,Standard,2010-09-09 10:50:00,2011-09-11 11:04:00,367,159,Germany,126.0,91.75
12636,738,1,141.0,141.0,0.0,1,1,1,1,111,Dormant,2009-12-01 09:55:00,2009-12-01 09:55:00,0,1,USA,141.0,0.0
12637,66,12,8340.31,13.134346456692912,12.187758959719377,635,3,5,5,355,Standard,2010-06-14 13:36:00,2011-10-03 13:46:00,476,295,France,108.0,39.666666666666664
12638,32,2,921.49,19.197708333333335,24.994863152220436,48,4,2,3,423,Standard,2010-03-10 10:30:00,2011-11-06 13:11:00,606,47,Sweden,160.0,303.0
12639,238,3,1312.3700000000001,20.505781250000002,16.517846702806654,64,2,3,4,234,Standard,2010-03-22 09:05:00,2011-04-15 12:48:00,389,58,Sweden,120.0,129.66666666666666
12640,23,3,1174.58,22.16188679245283,15.644463146454843,53,4,3,3,433,Loyal,2011-09-19 12:01:00,2011-11-16 11:52:00,57,47,France,90.0,19.0
12641,114,1,185.9,18.59,8.260037664697554,10,3,1,1,311,Standard,2011-08-16 13:26:00,2011-08-16 13:26:00,0,10,Sweden,40.0,0.0
12642,24,3,1013.26,21.558723404255318,17.588552924759018,47,4,3,3,433,Loyal,2011-08-24 09:23:00,2011-11-14 15:03:00,82,39,Germany,93.6,27.333333333333332
12643,127,12,8350.42,160.585,171.1295984472174,52,3,5,5,355,Standard,2010-04-07 14:16:00,2011-08-03 12:56:00,482,14,France,835.1999999999999,40.166666666666664
12644,129,4,1918.49,17.283693693693692,8.83263359551364,111,3,3,4,334,Standard,2010-01-14 13:02:00,2011-08-02 10:33:00,564,106,Germany,70.80000000000001,141.0
12645,33,8,3539.3,22.120625,13.60840341965491,160,4,4,5,445,Champions,2010-02-09 10:49:00,2011-11-06 12:38:00,635,111,Germany,70.80000000000001,79.375
12646,4,2,1346.97,29.932666666666666,17.70379111941846,45,5,2,4,524,Standard,2011-10-21 12:52:00,2011-12-05 10:14:00,44,43,USA,81.36,22.0
12647,21,36,17924.35,32.58972727272727,41.30064730566819,550,4,5,5,455,Champions,2010-01-13 15:06:00,2011-11-17 12:56:00,672,240,Germany,571.35,18.666666666666668
12648,154,4,1112.0,17.107692307692307,8.450087604803048,65,3,3,3,333,Standard,2010-01-07 18:38:00,2011-07-08 11:55:00,546,38,Germany,44.75,136.5
12649,106,8,2294.65,19.446186440677966,14.123066052885742,118,3,4,4,344,Standard,2010-01-12 17:24:00,2011-08-24 14:41:00,588,94,Germany,79.19999999999999,73.5
12650,2,1,314.44,15.722,23.94229545342191,20,5,1,2,512,Standard,2011-12-06 16:34:00,2011-12-06 16:34:00,0,20,France,94.8,0.0
12651,334,4,377.75,12.591666666666667,3.330866184677777,30,2,3,2,232,Standard,2010-08-31 15:21:00,2011-01-09 12:46:00,130,30,France,19.8,32.5
12652,330,2,1017.0300000000001,19.941764705882356,17.160859734393537,51,2,2,3,223,Dormant,2010-10-01 15:16:00,2011-01-12 15:00:00,102,51,France,126.0,51.0
